2021-11-25 14:24:02,497 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.13.Final
2021-11-25 13:42:37,375 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=gcp pubsub, clazz=org.thingsboard.rule.engine.gcp.pubsub.TbPubSubNode, configurationDescriptor={"nodeDefinition":{"details":"Will publish message payload to the Google Cloud Platform PubSub topic. Outbound message will contain response fields (<code>messageId</code> in the Message Metadata from the GCP PubSub. <b>messageId</b> field can be accessed with <code>metadata.messageId</code>.","description":"Publish message to the Google Cloud PubSub","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"projectId":"my-google-cloud-project-id","topicName":"my-pubsub-topic-name","messageAttributes":{},"serviceAccountKey":null,"serviceAccountKeyFileName":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodePubSubConfig","icon":"","iconUrl":"data:image/svg+xml;base64,PHN2ZyBpZD0iTGF5ZXJfMSIgZGF0YS1uYW1lPSJMYXllciAxIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+Cjx0aXRsZT5DbG91ZCBQdWJTdWI8L3RpdGxlPgo8Zz4KPHBhdGggZD0iTTEyNi40Nyw1OC4xMmwtMjYuMy00NS43NEExMS41NiwxMS41NiwwLDAsMCw5MC4zMSw2LjVIMzcuN2ExMS41NSwxMS41NSwwLDAsMC05Ljg2LDUuODhMMS41Myw1OGExMS40OCwxMS40OCwwLDAsMCwwLDExLjQ0bDI2LjMsNDZhMTEuNzcsMTEuNzcsMCwwLDAsOS44Niw2LjA5SDkwLjNhMTEuNzMsMTEuNzMsMCwwLDAsOS44Ny02LjA2bDI2LjMtNDUuNzRBMTEuNzMsMTEuNzMsMCwwLDAsMTI2LjQ3LDU4LjEyWiIgc3R5bGU9ImZpbGw6ICM3MzViMmYiLz4KPHBhdGggZD0iTTg5LjIyLDQ3Ljc0LDgzLjM2LDQ5bC0xNC42LTE0LjZMNjQuMDksNDMuMSw2MS41NSw1My4ybDQuMjksNC4yOUw1Ny42LDU5LjE4LDQ2LjMsNDcuODhsLTcuNjcsNy4zOEw1Mi43Niw2OS4zN2wtMTUsMTEuOUw3OCwxMjEuNUg5MC4zYTExLjczLDExLjczLDAsMCwwLDkuODctNi4wNmwyMC43Mi0zNloiIHN0eWxlPSJvcGFjaXR5OiAwLjA3MDAwMDAwMDI5ODAyMztpc29sYXRpb246IGlzb2xhdGUiLz4KPHBhdGggZD0iTTgyLjg2LDQ3YTUuMzIsNS4zMiwwLDEsMS0xLjk1LDcuMjdBNS4zMiw1LjMyLDAsMCwxLDgyLjg2LDQ3IiBzdHlsZT0iZmlsbDogI2ZmZiIvPgo8cGF0aCBkPSJNMzkuODIsNTYuMThhNS4zMiw1LjMyLDAsMSwxLDcuMjctMS45NSw1LjMyLDUuMzIsMCwwLDEtNy4yNywxLjk1IiBzdHlsZT0iZmlsbDogI2ZmZiIvPgo8cGF0aCBkPSJNNjkuMzIsODguODVBNS4zMiw1LjMyLDAsMSwxLDY0LDgzLjUyYTUuMzIsNS4zMiwwLDAsMSw1LjMyLDUuMzIiIHN0eWxlPSJmaWxsOiAjZmZmIi8+CjxnPgo8cGF0aCBkPSJNNjQsNTIuOTRhMTEuMDYsMTEuMDYsMCwwLDEsMi40Ni4yOFYzOS4xNUg2MS41NFY1My4yMkExMS4wNiwxMS4wNiwwLDAsMSw2NCw1Mi45NFoiIHN0eWxlPSJmaWxsOiAjZmZmIi8+CjxwYXRoIGQ9Ik03NC41Nyw2Ny4yNmExMSwxMSwwLDAsMS0yLjQ3LDQuMjVsMTIuMTksNywyLjQ2LTQuMjZaIiBzdHlsZT0iZmlsbDogI2ZmZiIvPgo8cGF0aCBkPSJNNTMuNDMsNjcuMjZsLTEyLjE4LDcsMi40Niw0LjI2LDEyLjE5LTdBMTEsMTEsMCwwLDEsNTMuNDMsNjcuMjZaIiBzdHlsZT0iZmlsbDogI2ZmZiIvPgo8L2c+CjxwYXRoIGQ9Ik03Mi42LDY0QTguNiw4LjYsMCwxLDEsNjQsNTUuNCw4LjYsOC42LDAsMCwxLDcyLjYsNjQiIHN0eWxlPSJmaWxsOiAjZmZmIi8+CjxwYXRoIGQ9Ik0zOS4xLDcwLjU3YTYuNzYsNi43NiwwLDEsMS0yLjQ3LDkuMjMsNi43Niw2Ljc2LDAsMCwxLDIuNDctOS4yMyIgc3R5bGU9ImZpbGw6ICNmZmYiLz4KPHBhdGggZD0iTTgyLjE0LDgyLjI3YTYuNzYsNi43NiwwLDEsMSw5LjIzLTIuNDcsNi43NSw2Ljc1LDAsMCwxLTkuMjMsMi40NyIgc3R5bGU9ImZpbGw6ICNmZmYiLz4KPHBhdGggZD0iTTcwLjc2LDM5LjE1QTYuNzYsNi43NiwwLDEsMSw2NCwzMi4zOWE2Ljc2LDYuNzYsMCwwLDEsNi43Niw2Ljc2IiBzdHlsZT0iZmlsbDogI2ZmZiIvPgo8L2c+Cjwvc3ZnPgo=","docUrl":""}}, actions=null)
2021-11-25 13:42:37,377 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=save timeseries, clazz=org.thingsboard.rule.engine.telemetry.TbMsgTimeseriesNode, configurationDescriptor={"nodeDefinition":{"details":"Saves timeseries telemetry data based on configurable TTL parameter. Expects messages with 'POST_TELEMETRY_REQUEST' message type","description":"Saves timeseries data","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"defaultTTL":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeTimeseriesConfig","icon":"file_upload","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,378 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component ComponentDescriptor(type=ACTION, scope=TENANT, name=save timeseries, clazz=org.thingsboard.rule.engine.telemetry.TbMsgTimeseriesNode, configurationDescriptor={"nodeDefinition":{"details":"Saves timeseries telemetry data based on configurable TTL parameter. Expects messages with 'POST_TELEMETRY_REQUEST' message type","description":"Saves timeseries data","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"defaultTTL":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeTimeseriesConfig","icon":"file_upload","iconUrl":"","docUrl":""}}, actions=null) will be updated to ComponentDescriptor(type=ACTION, scope=TENANT, name=save timeseries, clazz=org.thingsboard.rule.engine.telemetry.TbMsgTimeseriesNode, configurationDescriptor={"nodeDefinition":{"details":"Saves timeseries telemetry data based on configurable TTL parameter. Expects messages with 'POST_TELEMETRY_REQUEST' message type","description":"Saves timeseries data","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"defaultTTL":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeTimeseriesConfig","icon":"file_upload","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,387 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=script, clazz=org.thingsboard.rule.engine.transform.TbTransformMsgNode, configurationDescriptor={"nodeDefinition":{"details":"JavaScript function receive 3 input parameters <br/> <code>metadata</code> - is a Message metadata.<br/><code>msg</code> - is a Message payload.<br/><code>msgType</code> - is a Message type.<br/>Should return the following structure:<br/><code>{ msg: <i style=\"color: #666;\">new payload</i>,<br/>&nbsp&nbsp&nbspmetadata: <i style=\"color: #666;\">new metadata</i>,<br/>&nbsp&nbsp&nbspmsgType: <i style=\"color: #666;\">new msgType</i> }</code><br/>All fields in resulting object are optional and will be taken from original message if not specified.","description":"Change Message payload, Metadata or Message type using JavaScript","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"jsScript":"return {msg: msg, metadata: metadata, msgType: msgType};"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeScriptConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,388 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=script, clazz=org.thingsboard.rule.engine.transform.TbTransformMsgNode, configurationDescriptor={"nodeDefinition":{"details":"JavaScript function receive 3 input parameters <br/> <code>metadata</code> - is a Message metadata.<br/><code>msg</code> - is a Message payload.<br/><code>msgType</code> - is a Message type.<br/>Should return the following structure:<br/><code>{ msg: <i style=\"color: #666;\">new payload</i>,<br/>&nbsp&nbsp&nbspmetadata: <i style=\"color: #666;\">new metadata</i>,<br/>&nbsp&nbsp&nbspmsgType: <i style=\"color: #666;\">new msgType</i> }</code><br/>All fields in resulting object are optional and will be taken from original message if not specified.","description":"Change Message payload, Metadata or Message type using JavaScript","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"jsScript":"return {msg: msg, metadata: metadata, msgType: msgType};"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeScriptConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,389 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=FILTER, scope=TENANT, name=check existence fields, clazz=org.thingsboard.rule.engine.filter.TbCheckMessageNode, configurationDescriptor={"nodeDefinition":{"details":"If selected checkbox 'Check that all selected keys are present'\" and all keys in message data and metadata are exist - send Message via <b>True</b> chain, otherwise <b>False</b> chain is used.\nElse if the checkbox is not selected, and at least one of the keys from data or metadata of the message exists - send Message via <b>True</b> chain, otherwise, <b>False</b> chain is used. ","description":"Checks the existence of the selected keys from message data and metadata.","inEnabled":true,"outEnabled":true,"relationTypes":["True","False","Failure"],"customRelations":false,"defaultConfiguration":{"messageNames":[],"metadataNames":[],"checkAllKeys":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeCheckMessageConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,391 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=FILTER, scope=TENANT, name=check existence fields, clazz=org.thingsboard.rule.engine.filter.TbCheckMessageNode, configurationDescriptor={"nodeDefinition":{"details":"If selected checkbox 'Check that all selected keys are present'\" and all keys in message data and metadata are exist - send Message via <b>True</b> chain, otherwise <b>False</b> chain is used.\nElse if the checkbox is not selected, and at least one of the keys from data or metadata of the message exists - send Message via <b>True</b> chain, otherwise, <b>False</b> chain is used. ","description":"Checks the existence of the selected keys from message data and metadata.","inEnabled":true,"outEnabled":true,"relationTypes":["True","False","Failure"],"customRelations":false,"defaultConfiguration":{"messageNames":[],"metadataNames":[],"checkAllKeys":true},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeCheckMessageConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,400 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=aggregate latest, clazz=org.thingsboard.rule.engine.analytics.latest.telemetry.TbAggLatestTelemetryNode, configurationDescriptor={"nodeDefinition":{"details":"Performs aggregation of attributes or latest timeseries fetched from child entities with configurable period. Generates 'POST_TELEMETRY_REQUEST' messages with aggregated values for each parent entity.","description":"Periodically aggregates entities attributes or latest timeseries","inEnabled":false,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"aggMappings":[{"source":"temperature","sourceScope":"LATEST_TELEMETRY","defaultValue":0.0,"target":"latestAvgTemperature","aggFunction":"AVG","filter":null}]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAggregateLatestConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,402 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=aggregate latest, clazz=org.thingsboard.rule.engine.analytics.latest.telemetry.TbAggLatestTelemetryNode, configurationDescriptor={"nodeDefinition":{"details":"Performs aggregation of attributes or latest timeseries fetched from child entities with configurable period. Generates 'POST_TELEMETRY_REQUEST' messages with aggregated values for each parent entity.","description":"Periodically aggregates entities attributes or latest timeseries","inEnabled":false,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"aggMappings":[{"source":"temperature","sourceScope":"LATEST_TELEMETRY","defaultValue":0.0,"target":"latestAvgTemperature","aggFunction":"AVG","filter":null}]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAggregateLatestConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,404 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=FILTER, scope=TENANT, name=originator type switch, clazz=org.thingsboard.rule.engine.filter.TbOriginatorTypeSwitchNode, configurationDescriptor={"nodeDefinition":{"details":"Routes messages to chain according to the originator type ('Device', 'Asset', etc.).","description":"Route incoming messages by Message Originator Type","inEnabled":true,"outEnabled":true,"relationTypes":["Device","Asset","Alarm","Entity View","Tenant","Customer","User","Dashboard","Rule chain","Rule node","Entity Group","Data converter","Integration","Scheduler event","Blob entity","Failure"],"customRelations":false,"defaultConfiguration":{"version":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbNodeEmptyConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,406 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=FILTER, scope=TENANT, name=originator type switch, clazz=org.thingsboard.rule.engine.filter.TbOriginatorTypeSwitchNode, configurationDescriptor={"nodeDefinition":{"details":"Routes messages to chain according to the originator type ('Device', 'Asset', etc.).","description":"Route incoming messages by Message Originator Type","inEnabled":true,"outEnabled":true,"relationTypes":["Device","Asset","Alarm","Entity View","Tenant","Customer","User","Dashboard","Rule chain","Rule node","Entity Group","Data converter","Integration","Scheduler event","Blob entity","Failure"],"customRelations":false,"defaultConfiguration":{"version":0},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbNodeEmptyConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,410 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=gps geofencing events, clazz=org.thingsboard.rule.engine.geo.TbGpsGeofencingActionNode, configurationDescriptor={"nodeDefinition":{"details":"Extracts latitude and longitude parameters from incoming message and returns different events based on configuration parameters","description":"Produces incoming messages using GPS based geofencing","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Entered","Left","Inside","Outside","Failure"],"customRelations":false,"defaultConfiguration":{"latitudeKeyName":"latitude","longitudeKeyName":"longitude","fetchPerimeterInfoFromMessageMetadata":true,"perimeterType":null,"polygonsDefinition":null,"centerLatitude":null,"centerLongitude":null,"range":null,"rangeUnit":null,"minInsideDuration":1,"minOutsideDuration":1,"minInsideDurationTimeUnit":"MINUTES","minOutsideDurationTimeUnit":"MINUTES"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeGpsGeofencingConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,412 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=gps geofencing events, clazz=org.thingsboard.rule.engine.geo.TbGpsGeofencingActionNode, configurationDescriptor={"nodeDefinition":{"details":"Extracts latitude and longitude parameters from incoming message and returns different events based on configuration parameters","description":"Produces incoming messages using GPS based geofencing","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Entered","Left","Inside","Outside","Failure"],"customRelations":false,"defaultConfiguration":{"latitudeKeyName":"latitude","longitudeKeyName":"longitude","fetchPerimeterInfoFromMessageMetadata":true,"perimeterType":null,"polygonsDefinition":null,"centerLatitude":null,"centerLongitude":null,"range":null,"rangeUnit":null,"minInsideDuration":1,"minOutsideDuration":1,"minInsideDurationTimeUnit":"MINUTES","minOutsideDurationTimeUnit":"MINUTES"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeGpsGeofencingConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,414 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=duplicate to group by group name, clazz=org.thingsboard.rule.engine.transform.TbDuplicateMsgToGroupByNameNode, configurationDescriptor={"nodeDefinition":{"details":"Entities are fetched from Entity Group detected according to the configuration. Entity Group is dynamically resolved based on it's name and type.By default, rule node attempts to find the group by name that belongs to the same customer which owns the device (or other message originator). If no such group on the customer level, rule node will search for parent customer level and finally for the tenant level. You may configure rule node to search only tenant level entity groups.","description":"Duplicates message to all entities belonging to resolved Entity Group","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"searchEntityGroupForTenantOnly":false,"groupType":"USER","groupName":"All"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeDuplicateToGroupByNameConfig","icon":"call_split","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 13:42:37,416 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=TRANSFORMATION, scope=TENANT, name=duplicate to group by group name, clazz=org.thingsboard.rule.engine.transform.TbDuplicateMsgToGroupByNameNode, configurationDescriptor={"nodeDefinition":{"details":"Entities are fetched from Entity Group detected according to the configuration. Entity Group is dynamically resolved based on it's name and type.By default, rule node attempts to find the group by name that belongs to the same customer which owns the device (or other message originator). If no such group on the customer level, rule node will search for parent customer level and finally for the tenant level. You may configure rule node to search only tenant level entity groups.","description":"Duplicates message to all entities belonging to resolved Entity Group","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"searchEntityGroupForTenantOnly":false,"groupType":"USER","groupName":"All"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbTransformationNodeDuplicateToGroupByNameConfig","icon":"call_split","iconUrl":"","docUrl":""}}, actions=null)
